# time_s,Cell_Conc_ATP_mmol/L,Env_Conc_ATP_mmol/L,
5.000833472245374445e+00,1.248651376333737906e+00,0.000000000000000000e+00
1.000166694449074889e+01,1.184886777148413284e+00,0.000000000000000000e+00
1.500250041673612245e+01,1.126564542585477335e+00,0.000000000000000000e+00
2.000333388898149778e+01,1.079700193540044983e+00,0.000000000000000000e+00
2.500416736122687311e+01,1.060836527424858344e+00,0.000000000000000000e+00
3.000500083347224489e+01,1.099485755059193437e+00,0.000000000000000000e+00
3.500583430571762023e+01,1.204173155241758497e+00,0.000000000000000000e+00
4.000666777796299556e+01,1.328602518546495137e+00,0.000000000000000000e+00
4.500750125020837089e+01,1.427103240732657818e+00,0.000000000000000000e+00
5.000833472245374622e+01,1.490873988392723781e+00,0.000000000000000000e+00
5.500916819469912156e+01,1.528884998211589519e+00,0.000000000000000000e+00
